,created_at,favorite_count,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,full_text,cleaned_text,stemmed_text,tokenized_text
724,Wed Mar 12 12:37:45 +0000 2025,0,,in,Yogyakarta,0,0,0,efek efisiensi gaji bulan ini: birthday trip (gagal) kado buat diri sendiri (ga ada uangnya) belum pernah sepusing ini mikir kebutuhan,efek efisiensi gaji birthday trip gagal kado ga uangnya sepusing mikir kebutuhan,efek efisiensi gaji birthday trip gagal kado ga uang pusing mikir butuh,"['efek', 'efisiensi', 'gaji', 'birthday', 'trip', 'gagal', 'kado', 'ga', 'uang', 'pusing', 'mikir', 'butuh']"
725,Wed Mar 12 12:36:54 +0000 2025,1,unjsecret,in,Dimana kek elahhhhh,0,0,0,@unjsecret ga yakin sih di sentul bukannya kena efisiensi ya wkw,ga sih sentul kena efisiensi ya wkw,ga sih sentul kena efisiensi ya wkw,"['ga', 'sih', 'sentul', 'kena', 'efisiensi', 'ya', 'wkw']"
726,Wed Mar 12 12:34:50 +0000 2025,0,,in,Jakarta,0,0,0,Oh masih ada SPJ kirain efisiensi,oh spj kirain efisiensi,oh spj kirain efisiensi,"['oh', 'spj', 'kirain', 'efisiensi']"
727,Wed Mar 12 12:32:49 +0000 2025,0,djaycoholyc,in,Daerah Istimewa Yogyakarta,0,0,0,@djaycoholyc Paak..ya ampun lagi lagi dan lagi apa ngga ada orang yang lebih kompeten lagi? Perlu banget ya ngangkat sana sini? Katanya efisiensi lhooo,paakya ampun ngga orang kompeten banget ya ngangkat efisiensi lhooo,paakya ampun ngga orang kompeten banget ya ngangkat efisiensi lhooo,"['paakya', 'ampun', 'ngga', 'orang', 'kompeten', 'banget', 'ya', 'ngangkat', 'efisiensi', 'lhooo']"
728,Wed Mar 12 12:28:04 +0000 2025,0,,in,Middle Earth,0,0,0,Semoga bukan karena kena efisiensi anggaran ya Bu. Kalau itu karena anggarannya dikorup sih udah biasa di Indonesia.,semoga kena efisiensi anggaran ya bu anggarannya dikorup sih udah indonesia,moga kena efisiensi anggar ya bu anggar korup sih udah indonesia,"['moga', 'kena', 'efisiensi', 'anggar', 'ya', 'bu', 'anggar', 'korup', 'sih', 'udah', 'indonesia']"
729,Wed Mar 12 12:20:27 +0000 2025,0,,in,Universitas Mulawarman,0,1,0,DeepSeek AI terbaru dari China menawarkan efisiensi biaya kecepatan respons tinggi serta fitur open source. Namun isu privasi dan keamanan data memicu kontroversi di berbagai negara. Selengkapnya https://t.co/NVspeXvAWE,deepseek ai terbaru china menawarkan efisiensi biaya kecepatan respons fitur open source isu privasi keamanan data memicu kontroversi negara selengkapnya,deepseek ai baru china tawar efisiensi biaya cepat respons fitur open source isu privasi aman data picu kontroversi negara lengkap,"['deepseek', 'ai', 'baru', 'china', 'tawar', 'efisiensi', 'biaya', 'cepat', 'respons', 'fitur', 'open', 'source', 'isu', 'privasi', 'aman', 'data', 'picu', 'kontroversi', 'negara', 'lengkap']"
730,Wed Mar 12 12:18:34 +0000 2025,0,ReparasiRin,in,Udahan keponya.,0,1,0,@ReparasiRin Mmmmm babeh kira pndapat dek Rin trkena efisiensi,mmmmm babeh pndapat dek rin trkena efisiensi,mmmmm babeh pndapat dek rin trkena efisiensi,"['mmmmm', 'babeh', 'pndapat', 'dek', 'rin', 'trkena', 'efisiensi']"
731,Wed Mar 12 12:17:48 +0000 2025,0,Mdy_Asmara1701,in,s ,0,0,0,@Mdy_Asmara1701 Boleh tapi DEMI EFISIENSI HANYA DI GAJI DI 1 LEMBAGA...,efisiensi gaji lembaga,efisiensi gaji lembaga,"['efisiensi', 'gaji', 'lembaga']"
732,Wed Mar 12 12:17:36 +0000 2025,0,Xigurly,in,,0,1,0,@Xigurly @somexthread Madrasah di bawah naungan Departemen Agama kak. Kalau kebijakan dari Diknas sy kurang tau. Kabarnya juga terkena dampak efisiensi tapi untuk pencairan bos bulan ini di backup dulu sama dana lainnya. Karena emang Surat Edarannya belum terbit.,madrasah naungan departemen agama kak kebijakan diknas sy tau kabarnya terkena dampak efisiensi pencairan bos backup dana emang surat edarannya terbit,madrasah naung departemen agama kak bijak diknas sy tau kabar kena dampak efisiensi cair bos backup dana emang surat edar terbit,"['madrasah', 'naung', 'departemen', 'agama', 'kak', 'bijak', 'diknas', 'sy', 'tau', 'kabar', 'kena', 'dampak', 'efisiensi', 'cair', 'bos', 'backup', 'dana', 'emang', 'surat', 'edar', 'terbit']"
733,Wed Mar 12 12:17:30 +0000 2025,0,Bali_Football,in,"tabanan, bali.",0,0,0,@Bali_Football simple basket bali kena efisiensi. diliat skrang bnyak ofbitin pemain muda dan ambil pemain impor low quality and yah bisa diliat hasilnya lumayan step up wlaupun strugling sampe bisa maksa Satria Muda ke Overtime. semoga next season bisa ambil player berkelas kembali,simple basket bali kena efisiensi diliat skrang bnyak ofbitin pemain muda ambil pemain impor low quality and yah diliat hasilnya lumayan step up wlaupun strugling sampe maksa satria muda overtime semoga next season ambil player berkelas,simple basket bal kena efisiensi liat skrang bnyak ofbitin main muda ambil main impor low quality and yah liat hasil lumayan step up wlaupun strugling sampe maksa satria muda overtime moga next season ambil player kelas,"['simple', 'basket', 'bal', 'kena', 'efisiensi', 'liat', 'skrang', 'bnyak', 'ofbitin', 'main', 'muda', 'ambil', 'main', 'impor', 'low', 'quality', 'and', 'yah', 'liat', 'hasil', 'lumayan', 'step', 'up', 'wlaupun', 'strugling', 'sampe', 'maksa', 'satria', 'muda', 'overtime', 'moga', 'next', 'season', 'ambil', 'player', 'kelas']"
734,Wed Mar 12 12:10:51 +0000 2025,0,iniakuntiii,in,+62,0,0,0,@iniakuntiii nanti kalau efisiensi udah selesai,efisiensi udah selesai,efisiensi udah selesai,"['efisiensi', 'udah', 'selesai']"
735,Wed Mar 12 12:10:08 +0000 2025,0,geloraco,in,,0,0,0,@geloraco Yang kalian tau apa? Tidak mengalami efisiensi dana tapi tidak tau apa apa? Mending diganti semua sama satpam BCA nda sih.,tau mengalami efisiensi dana tau mending diganti satpam bca nda sih,tau alami efisiensi dana tau mending ganti satpam bca nda sih,"['tau', 'alami', 'efisiensi', 'dana', 'tau', 'mending', 'ganti', 'satpam', 'bca', 'nda', 'sih']"
736,Wed Mar 12 12:09:32 +0000 2025,19,txtdaritax,in,"Malang, Jawa Timur",0,0,0,@txtdaritax Karena coretax dan mungkin yg paling signifikan ya marena efisiensi. Penopang ekonomi Indonesia yg terbesar tuh belanja negara. Banyak bengkel mesin pada teriak tuh orderan berkurang,coretax yg signifikan ya marena efisiensi penopang ekonomi indonesia yg terbesar tuh belanja negara bengkel mesin teriak tuh orderan berkurang,coretax yg signifikan ya marena efisiensi topang ekonomi indonesia yg besar tuh belanja negara bengkel mesin teriak tuh order kurang,"['coretax', 'yg', 'signifikan', 'ya', 'marena', 'efisiensi', 'topang', 'ekonomi', 'indonesia', 'yg', 'besar', 'tuh', 'belanja', 'negara', 'bengkel', 'mesin', 'teriak', 'tuh', 'order', 'kurang']"
737,Wed Mar 12 12:07:51 +0000 2025,0,cereamls,es,"He, Noero A.",0,0,0,@cereamls Efisiensi. ,efisiensi,efisiensi,['efisiensi']
738,Wed Mar 12 12:06:10 +0000 2025,0,gg_02022020,in,"Malang, Jawa Timur",0,0,0,@gg_02022020 Nggak. Karena efisiensi. Belanja negara kan jadi penopang besar ekonomi mutar.,nggak efisiensi belanja negara penopang ekonomi mutar,nggak efisiensi belanja negara topang ekonomi mutar,"['nggak', 'efisiensi', 'belanja', 'negara', 'topang', 'ekonomi', 'mutar']"
739,Wed Mar 12 12:06:09 +0000 2025,0,idextratime,in,,0,19,0,@idextratime business class coy. Efisiensi Ndasmuuu cok,business class coy efisiensi ndasmuuu cok,business class coy efisiensi ndasmuuu cok,"['business', 'class', 'coy', 'efisiensi', 'ndasmuuu', 'cok']"
740,Wed Mar 12 12:06:00 +0000 2025,0,,in,Indonesia,0,0,0,Menteri Imipas Bantah Isu Napi Kabur Efek Efisiensi Anggaran https://t.co/zImAvHP9WN,menteri imipas bantah isu napi kabur efek efisiensi anggaran,menteri imipas bantah isu napi kabur efek efisiensi anggar,"['menteri', 'imipas', 'bantah', 'isu', 'napi', 'kabur', 'efek', 'efisiensi', 'anggar']"
741,Wed Mar 12 12:03:07 +0000 2025,0,mkaa_kemlu,in,"Bandung, West Java, Indonesia",0,1,0,Minggu 17 April 1955 pagi hari sekitar pukul 10.00 PM Nehru (India) mengusulkan pertemuan informal di Gedung Merdeka bagi delegasi yang sudah hadir. Salah satu agendanya adalah penghapusan pidato pembukaan ketua delegasi demi efisiensi waktu. https://t.co/GqmHwrBNx9,minggu april pagi pm nehru india mengusulkan pertemuan informal gedung merdeka delegasi hadir salah agendanya penghapusan pidato pembukaan ketua delegasi efisiensi,minggu april pagi pm nehru india usul temu informal gedung merdeka delegasi hadir salah agenda hapus pidato buka ketua delegasi efisiensi,"['minggu', 'april', 'pagi', 'pm', 'nehru', 'india', 'usul', 'temu', 'informal', 'gedung', 'merdeka', 'delegasi', 'hadir', 'salah', 'agenda', 'hapus', 'pidato', 'buka', 'ketua', 'delegasi', 'efisiensi']"
742,Wed Mar 12 12:02:40 +0000 2025,3,,in,,0,0,0,Ga paham dimana letak efisiensi yg disebut itu ,ga paham dimana letak efisiensi yg,ga paham mana letak efisiensi yg,"['ga', 'paham', 'mana', 'letak', 'efisiensi', 'yg']"
743,Wed Mar 12 12:01:33 +0000 2025,2,gg_02022020,in,"Malang, Jawa Timur",0,0,0,@gg_02022020 Ya karena efisiensi. Kebanyakan pajak kita tuh ditopang belanja negara.,ya efisiensi kebanyakan pajak tuh ditopang belanja negara,ya efisiensi banyak pajak tuh topang belanja negara,"['ya', 'efisiensi', 'banyak', 'pajak', 'tuh', 'topang', 'belanja', 'negara']"
744,Wed Mar 12 12:01:28 +0000 2025,3,satriohendri,in,"Tebet, Indonesia",0,1,0,@satriohendri Kaum IQ 58 sdh sjhtr saat ini.. tdk PHK dpt THR diangkat sbg Peg. Tetap mlh diangkat dg gaji 50 Jeti. TDK spt CASN &amp; P3K yg dizolimi.. Kasus Pagar Laut Dana Haji Elpiji Korup Pertamax Efisiensi Ndasmu dan Korup @jokowi @OCCRP mrk tdk terlibat.. Mantap Rejim Setan ini..,kaum iq sdh sjhtr tdk phk dpt thr diangkat sbg peg mlh diangkat dg gaji jeti tdk spt casn amp pk yg dizolimi pagar laut dana haji elpiji korup pertamax efisiensi ndasmu korup mrk tdk terlibat mantap rejim setan,kaum iq sdh sjhtr tdk phk dpt thr angkat sbg peg mlh angkat dg gaji jet tdk spt casn amp pk yg dizolimi pagar laut dana haji elpiji korup pertamax efisiensi ndasmu korup mrk tdk libat mantap rejim setan,"['kaum', 'iq', 'sdh', 'sjhtr', 'tdk', 'phk', 'dpt', 'thr', 'angkat', 'sbg', 'peg', 'mlh', 'angkat', 'dg', 'gaji', 'jet', 'tdk', 'spt', 'casn', 'amp', 'pk', 'yg', 'dizolimi', 'pagar', 'laut', 'dana', 'haji', 'elpiji', 'korup', 'pertamax', 'efisiensi', 'ndasmu', 'korup', 'mrk', 'tdk', 'libat', 'mantap', 'rejim', 'setan']"
745,Wed Mar 12 12:00:20 +0000 2025,0,KangManto123,in,,0,0,0,@KangManto123 Katanya Efisiensi Tapi Masih ada Perjalanan Dinas ,efisiensi perjalanan dinas,efisiensi jalan dinas,"['efisiensi', 'jalan', 'dinas']"
746,Wed Mar 12 11:58:35 +0000 2025,0,SamGiMen,in,,0,1,0,@SamGiMen @GR94Thomas RS iya di bangun tapi gaji tunjangan dokter spesialis di perhatikan pula jangan ikut nkena pemotongan atau efisiensi juga,rs iya bangun gaji tunjangan dokter spesialis perhatikan nkena pemotongan efisiensi,rs iya bangun gaji tunjang dokter spesialis perhati nkena potong efisiensi,"['rs', 'iya', 'bangun', 'gaji', 'tunjang', 'dokter', 'spesialis', 'perhati', 'nkena', 'potong', 'efisiensi']"
747,Wed Mar 12 11:58:29 +0000 2025,0,,in,She/Her,0,0,0,Temen gue keren bgt dah ah waktu itu harusnya lepas libur malah jd masuk siang trus bsk lebaran PS tp paginya sendirian Ini harus efisiensi sampe kapan cobaa masa iya karyawan jg diefisiensi?? https://t.co/hRw0YQkQmk,temen gue keren bgt dah ah lepas libur jd masuk siang trus bsk lebaran ps tp paginya efisiensi sampe cobaa iya karyawan jg diefisiensi,temen gue keren bgt dah ah lepas libur jd masuk siang trus bsk lebaran ps tp pagi efisiensi sampe cobaa iya karyawan jg efisiensi,"['temen', 'gue', 'keren', 'bgt', 'dah', 'ah', 'lepas', 'libur', 'jd', 'masuk', 'siang', 'trus', 'bsk', 'lebaran', 'ps', 'tp', 'pagi', 'efisiensi', 'sampe', 'cobaa', 'iya', 'karyawan', 'jg', 'efisiensi']"
748,Wed Mar 12 11:56:56 +0000 2025,1,,in,"Baker Street, 221b",0,0,0,sedih banget sejak efisiensi jadi jarang ada lomba nulis ama musik .,sedih banget efisiensi jarang lomba nulis ama musik,sedih banget efisiensi jarang lomba nulis ama musik,"['sedih', 'banget', 'efisiensi', 'jarang', 'lomba', 'nulis', 'ama', 'musik']"
749,Wed Mar 12 11:56:50 +0000 2025,11,txtdrimedia,in,,0,1,0,@txtdrimedia udah dibilang mending polisi aja yg kena efisiensi 100% bubarin sekalian. toh gada guna juga mereka disini di dom ku aja mereka laksanain operasi ngabuburit kirain menertibkan macet ternyata malah *nilang* yang lagi diem di tempat yg sepi meskipun mereka cuma ngadem doang,udah dibilang mending polisi aja yg kena efisiensi bubarin gada dom ku aja laksanain operasi ngabuburit kirain menertibkan macet nilang diem yg sepi ngadem doang,udah bilang mending polisi aja yg kena efisiensi bubarin gada dom ku aja laksanain operasi ngabuburit kirain tertib macet nilang diem yg sepi ngadem doang,"['udah', 'bilang', 'mending', 'polisi', 'aja', 'yg', 'kena', 'efisiensi', 'bubarin', 'gada', 'dom', 'ku', 'aja', 'laksanain', 'operasi', 'ngabuburit', 'kirain', 'tertib', 'macet', 'nilang', 'diem', 'yg', 'sepi', 'ngadem', 'doang']"
750,Wed Mar 12 11:56:48 +0000 2025,0,KangManto123,in,yogyakarta,0,0,0,@KangManto123 Bukanya Sppd banyak yg kena efisiensi ini kok agak tebel ya amplopnya ,bukanya sppd yg kena efisiensi tebel ya amplopnya,buka sppd yg kena efisiensi tebel ya amplop,"['buka', 'sppd', 'yg', 'kena', 'efisiensi', 'tebel', 'ya', 'amplop']"
751,Wed Mar 12 11:56:29 +0000 2025,0,,in,Kafe kafe di jakarta,0,0,0,Hi tweepsX Mutualan tiktok donk mau belajar bisnis di era efisiensi ekonomih inih hehey https://t.co/adJFr28oki,hi tweepsx mutualan tiktok donk belajar bisnis era efisiensi ekonomih inih hehey,hi tweepsx mutualan tiktok donk ajar bisnis era efisiensi ekonomih inih hehey,"['hi', 'tweepsx', 'mutualan', 'tiktok', 'donk', 'ajar', 'bisnis', 'era', 'efisiensi', 'ekonomih', 'inih', 'hehey']"
752,Wed Mar 12 11:55:09 +0000 2025,0,BigAlphaID,in,Indonesia,0,0,0,@BigAlphaID Ga cuman negara yg efisiensi,ga cuman negara yg efisiensi,ga cuman negara yg efisiensi,"['ga', 'cuman', 'negara', 'yg', 'efisiensi']"
753,Wed Mar 12 11:54:38 +0000 2025,0,,in,Jl dr Setiabudi No. 23 Jombang,0,0,0,Identifikasi Selesai Efisiensi Anggaran Pemkab Jombang Capai Rp 56 Miliar https://t.co/34sZiMkoQf,identifikasi selesai efisiensi anggaran pemkab jombang capai rp miliar,identifikasi selesai efisiensi anggar pemkab jombang capai rp miliar,"['identifikasi', 'selesai', 'efisiensi', 'anggar', 'pemkab', 'jombang', 'capai', 'rp', 'miliar']"
754,Wed Mar 12 11:53:19 +0000 2025,3,KangManto123,in,,0,0,0,@KangManto123 Katanya efisiensi tapi masih bisa perjalanan dinas. Kok begini pak @prabowo? Bukannya akun perjalanan dinas masuk kategori efisiensi kalo ngga penting2 banget??,efisiensi perjalanan dinas akun perjalanan dinas masuk kategori efisiensi kalo ngga banget,efisiensi jalan dinas akun jalan dinas masuk kategori efisiensi kalo ngga banget,"['efisiensi', 'jalan', 'dinas', 'akun', 'jalan', 'dinas', 'masuk', 'kategori', 'efisiensi', 'kalo', 'ngga', 'banget']"
755,Wed Mar 12 11:50:34 +0000 2025,0,jmrjluv_,in,,0,0,0,@jmrjluv_ udah lamaaa udah efisiensi kita semua mahal sayyy,udah lamaaa udah efisiensi mahal sayyy,udah lamaaa udah efisiensi mahal sayyy,"['udah', 'lamaaa', 'udah', 'efisiensi', 'mahal', 'sayyy']"
756,Wed Mar 12 11:49:15 +0000 2025,0,PartaiSocmed,in,,0,0,0,@PartaiSocmed Efisiensi APBN mudah dipahami tapi sulit direalisasikan ,efisiensi apbn mudah dipahami sulit direalisasikan,efisiensi apbn mudah paham sulit realisasi,"['efisiensi', 'apbn', 'mudah', 'paham', 'sulit', 'realisasi']"
757,Wed Mar 12 11:48:42 +0000 2025,0,The_RedsIndo,in,,0,0,0,@The_RedsIndo @utdfocusid Lah masa iya udah punya hoijlund masih mau nunez tukang rumput old traford bisa ga THR an buat efisiensi,iya udah hoijlund nunez tukang rumput old traford ga thr an efisiensi,iya udah hoijlund nunez tukang rumput old traford ga thr an efisiensi,"['iya', 'udah', 'hoijlund', 'nunez', 'tukang', 'rumput', 'old', 'traford', 'ga', 'thr', 'an', 'efisiensi']"
758,Wed Mar 12 11:47:55 +0000 2025,0,gatse8,in,,0,0,0,@gatse8 Mungkin bayarannya lebih murah kan efisiensi.,bayarannya murah efisiensi,bayar murah efisiensi,"['bayar', 'murah', 'efisiensi']"
759,Wed Mar 12 11:47:32 +0000 2025,0,m00nderwall,es,she/her | 25,0,0,0,@m00nderwall Efisiensi kak,efisiensi kak,efisiensi kak,"['efisiensi', 'kak']"
760,Wed Mar 12 11:42:07 +0000 2025,0,Ang_jahil,in,,0,1,0,@Ang_jahil @saiful_mujani @prabowo @ganjarpranowo @PDI_Perjuangan @puanmaharani_ri Intinya apa? Jelas gabut ujung ujungnya korupsi.. Sehebat apa sih tni sampai punya dua jabatan? Katanya efisiensi tapi anggota tni gaji ditambah kabinet obesitas emang.,intinya gabut ujung ujungnya korupsi sehebat sih tni jabatan efisiensi anggota tni gaji ditambah kabinet obesitas emang,inti gabut ujung ujung korupsi hebat sih tni jabat efisiensi anggota tni gaji tambah kabinet obesitas emang,"['inti', 'gabut', 'ujung', 'ujung', 'korupsi', 'hebat', 'sih', 'tni', 'jabat', 'efisiensi', 'anggota', 'tni', 'gaji', 'tambah', 'kabinet', 'obesitas', 'emang']"
761,Wed Mar 12 11:41:56 +0000 2025,0,PartaiSocmed,in,Burkina Faso,0,0,0,@PartaiSocmed ini lah tu yg ud mulai terasa skrg kantor2 pemerintah biasa order katering utk acara sdh berkurang turun drastis harusnya efisiensi yg bnr k dalam tanpa hrs korbankan uang yg ngalir k masyarakat khususnya umkm.,tu yg ud skrg kantor pemerintah order katering utk acara sdh berkurang turun drastis efisiensi yg bnr k hrs korbankan uang yg ngalir k masyarakat umkm,tu yg ud skrg kantor perintah order katering utk acara sdh kurang turun drastis efisiensi yg bnr k hrs korban uang yg ngalir k masyarakat umkm,"['tu', 'yg', 'ud', 'skrg', 'kantor', 'perintah', 'order', 'katering', 'utk', 'acara', 'sdh', 'kurang', 'turun', 'drastis', 'efisiensi', 'yg', 'bnr', 'k', 'hrs', 'korban', 'uang', 'yg', 'ngalir', 'k', 'masyarakat', 'umkm']"
762,Wed Mar 12 11:41:46 +0000 2025,0,cilormacaroni,in,New zealand,0,0,0,@cilormacaroni I dont give fck anjing nafsi2 weh masalah agama mah. Usaha keluarga aing mandet gara2 efisiensi tai anjing. Mitra2 yg biasa ada orderan ngedadak libur gara2 kebijakan kontol. Kalo dosa gara2 ngontol2in pemerintah bangsat ya gapapa jg lagian bukan dia jg yg nanggung dosanya.,i dont give fck anjing nafsi weh agama mah usaha keluarga aing mandet gara efisiensi tai anjing mitra yg orderan ngedadak libur gara kebijakan kontol kalo dosa gara ngontolin pemerintah bangsat ya gapapa jg jg yg nanggung dosanya,i dont give fck anjing nafsi weh agama mah usaha keluarga aing mandet gara efisiensi tai anjing mitra yg order ngedadak libur gara bijak kontol kalo dosa gara ngontolin perintah bangsat ya gapapa jg jg yg nanggung dosa,"['i', 'dont', 'give', 'fck', 'anjing', 'nafsi', 'weh', 'agama', 'mah', 'usaha', 'keluarga', 'aing', 'mandet', 'gara', 'efisiensi', 'tai', 'anjing', 'mitra', 'yg', 'order', 'ngedadak', 'libur', 'gara', 'bijak', 'kontol', 'kalo', 'dosa', 'gara', 'ngontolin', 'perintah', 'bangsat', 'ya', 'gapapa', 'jg', 'jg', 'yg', 'nanggung', 'dosa']"
763,Wed Mar 12 11:40:38 +0000 2025,14,,in,"zinkenstill, phantagrande",0,1,0,cuma di indonesia vtuber hiatus krn kena 'efisiensi' ‍,indonesia vtuber hiatus krn kena efisiensi,indonesia vtuber hiatus krn kena efisiensi,"['indonesia', 'vtuber', 'hiatus', 'krn', 'kena', 'efisiensi']"
764,Wed Mar 12 11:40:28 +0000 2025,4,bwarabwa,in,"Magelang, Jawa Tengah",0,0,0,@bwarabwa @kdrama_menfess Efisiensi nggak tuh ,efisiensi nggak tuh,efisiensi nggak tuh,"['efisiensi', 'nggak', 'tuh']"
765,Wed Mar 12 11:38:51 +0000 2025,0,bamteseeee,in,,0,1,0,@bamteseeee Kena efisiensi juga nih kyk nya tubas,kena efisiensi nih kyk nya tubas,kena efisiensi nih kyk nya tubas,"['kena', 'efisiensi', 'nih', 'kyk', 'nya', 'tubas']"
766,Wed Mar 12 11:36:24 +0000 2025,3,,in,,0,2,0,Pembentukan Danantara memiliki potensi untuk mendorong pertumbuhan ekonomi Indonesia dengan meningkatakan efisiensi pengelolaan aset negara dan menarik investasi #Danantara #BPIDanantara #EkonomiBerkelanjutan #InvestasiIndonesia #Prabowo #PertumbuhanEkonomi https://t.co/KvxDGK9Bdu,pembentukan danantara memiliki potensi mendorong pertumbuhan ekonomi indonesia meningkatakan efisiensi pengelolaan aset negara menarik investasi,bentuk danantara milik potensi dorong tumbuh ekonomi indonesia meningkatakan efisiensi kelola aset negara tarik investasi,"['bentuk', 'danantara', 'milik', 'potensi', 'dorong', 'tumbuh', 'ekonomi', 'indonesia', 'meningkatakan', 'efisiensi', 'kelola', 'aset', 'negara', 'tarik', 'investasi']"
767,Wed Mar 12 11:35:53 +0000 2025,0,iniakuntiii,es,+62,0,1,0,@iniakuntiii efisiensi,efisiensi,efisiensi,['efisiensi']
